text	label
#ColombiaAlAire La Jurisdicción Especial para la Paz abrió un incidente de verificación de cumplimiento en contra de Hernán Darío Velásquez, alias 'El Paisa'. https://t.co/Opr7648zWY	0
@Citytv Pero como la policia de transito paga es carros porque dan mucho mas que un bicitaxi!! Aca es joder al que mas les de platica, entonces por eso no cumplen las leyes, no le han quitado los motores y andan por la mitad de las vias y la policia 😴🚗🚕🚗🤑🤑🤑	0
Accidente en Av. de Las Américas &gt; Occidente #traficobogota. Tráfico 37m más lento de lo habitual. https://t.co/NwA3JxZppR https://t.co/jM9IhniaVK	1
Incidente vial choque de camión 🚛 ‍contra objeto fijo ( poste )en la carrera  15 a  con calle 112.Unidad de 👮 @TransitoBta asignada.	1
El coche autónomo de Google ha tenido otro accidente (y echa la culpa a los humanos)  https://t.co/XKBrW3At4K	0
Mariposa esfinge, hace dos años borre por accidente un avistamiento en quebrada aguas calientes, después de hacerle observaciones fallidas por una semana. https://t.co/bNuxPAOUjl	0
RT @BomberosBogota: Bomberos de las estación #Kennedy asegura el área y controlan el incendio de un vehículo particular en la Calle 49 sur…	0
tractocamión 🚛 choca contra objeto fijo  en la calle 105 con carrera  70. Se asigna unidad de👮🏻 @TransitoBta. 🚑 y 🚒 @BomberosBogota.	1
⚠ Se presenta vehículo varado en la Autosur con  carrera 72, sentido oriente - occidente.Se gestiona unidad de 👮 @TransitoBta y asistencia.	0
.@TransitoPolicia realizó actividad conmemorativa en recuerdo a las víctimas de accidentes de transito#Valle. Los actores viales fueron sensibilizados con charlas educativas, stikers y manillas en las vías https://t.co/7SnSRLOb5x https://t.co/MgW5jouMgm	0
Yo voy por la vida casual veo a mi perrito me dan ganas de morderlo, joderlo, espicharlo, pero siempre me dan ganas de amarlo toda la vida.	0
Incidente vial entre camioneta🚙 y particular 🚘 ‍en la Carrera 23 con calle 187, sentido occidente-oriente.Unidad de  @TransitoBta asignada.	1
RT @emersonca79: Lean... para que se den cuenta que el estudiante que perdió el ojito. NO FUE EN LA MARCHA sino en un accidente... https://…	0
Hoy la niña que me atrae un montón me saco a bailar 🤤 y cuando me fui a despedir por accidente nos dimos un pico 🤤 Que me pasen más cosas así xfiiiissssss	0
Se registra accidente de Tránsito av ciudad de Cali con calle 13 norte sur ambulancia en El lugar	1
Mueren 50 gallinas en accidente de tránsito en la vía Mocoa-Puerto Asís... Fuente: Germán Arenas Usme.	1
"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""RT @RedapNacional: RT: """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""accidente de tránsito  via sesquile  ---choconta sentido hacia  bogota ya unidades"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" https://t.co/wJTOlk7Tw2"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""	1
Así fue el accidente de un tractocamión que ocurrió a la altura de la autopista Norte con calle 116, según información de Movilidad. Foto Oscar Murillo. https://t.co/zGZjYE2R0e	1
@numeral767 #accidentedetransito reportado en la via Bogotá - Melgar a la altura de la vía hacia #chinauta @TransitoPolicia	1
@TransitoPolicia @BogotaTransito @SectorMovilidad Av circunvalar con CL 26 A hay un hueco de lado a lado expuesto. @UMVbogota https://t.co/xWw10u7Ejs	0
Incidente vial entre particular  🚘 y camión 🚛‍ en la carrera  105 con calle 64.Unidad de 👮 TransitoBta asignada.	1
Accidente en Carrera 43 #traficobogota. Tráfico moviéndose 20m más lento de lo normal. https://t.co/rxDVwjraQe https://t.co/llTuSi6rfl	1
Sigue lloviendo, por si estaban con el pendiente	0
RT @elespectador: #LoMásLeído en Bogotá: Un muerto y cuatro heridos deja accidente en la Calle 26. https://t.co/FSCk2pWYb0 https://t.co/ef…	1
@LorenaTorresCg @mondri1970 Se presentó el volcamiento de un camión a la altura de la calle 242. A la hora el mismo ya fue retirado y unidades de @TransitoBta realizan gestión del tránsito para recuperar la movilidad de este corredor.	1
Siempre será costumbre estudiar 30 min antes de un parcial o Expo 😂😂	0
Incidente vial entre dos vehículos particulares 🚙 ,en la Autonorte con Calle 94, sentido norte-sur.Unidad de 👮 @TransitoBta asignada.	1
💥  Incidente vial entre particular 🚘 y ciclista ‍🚴🏽  en la Calle 31 A Sur con carrera  13, Intersección Unidad de 👮TransitoBta y 🚑 asignadas.	1
Se presenta caída de motociclista 🏍 en la Autonorte con calle 170, sentido sur - norte.Unidad de 👮 @TransitoBta asignada.	1
AK 50 está presentando congestion hacia el norte desde el sector de la calle 44 hasta la Glorieta de la calle 63 asimismo tiene una congestión en el sector del Batallón de Policía Militar calle 20 hasta la calle 22 sentido Sur Norte	0
📢#Atención: se presenta siniestro vial entre un bus y un motociclista en la carrera 33 con calle 53 A sur, sentido sur - norte. Se asigna unidad de 👮🏻‍♀️@TransitoBta y criminalista.	1
Mi conclusión después de no venir a Bogotá por 1 año y medio: 1. Hay tráfico2. Rappi se tomó la ciudad 3. Hay tráfico.	0
@NoticiasCaracol buen detalle, ahora yo le solicitaría que me ayudara a buscar un empleo digno con todas las garantías laborales, en el cual me dieran la oportunidad por que a los 38 años es difícil que en las empresas lo reciban, por que por accidente perdí mi trabajo, y no tenia contrato ni nad	0
💥  Incidente vial entre 🚘 particular y taxi 🚖 en la carrera 7 con calle 67, sentido N-SUnidad de 👮 @TransitoBta asignada.	1
Informan carrera 50 con calle 19 en el sentido Sur Norte mula varada está causando tremendo trancón a la carrera 50	0
@SectorMovilidad @AlcaldiaBunidos @Bocarejo_JP @Bogota @idubogota @UMVbogota @DadepBogota @TransMilenio Si la están haciendo con la misma pintura de las cebras de toda la ciudad, están creando unas trampas mortales, al estar muy cerca del tránsito vehicular motorizado.	0
@BogotaTransito Cra. 30 con calle 63, carril externo, totalmente bloqueado por accidente de tránsito sentido norte-sur entre bus y particular. No hay presencia de autoridades para desbloquear el paso.	1
💥  Incidente vial entre dos motociclistas 🏍 en la Av. Américas con carrera 70B, sentido occidente - oriente.Unidad de 👮 TransitoBta asignada.	1
Hay @jsanchezcristo muy cándida su apreciación sobre el tema de @RTVCco y la censura a los periodistas de la mañana, pero creer que eso se armó sin q el presidente @Ivann_Duque supiera lo q pasaba es poco creíble. @fdbedout @HELIODOPTERO @CarlosCarrilloA @MafeCarrascal @DCoronell	0
Buenos días para todos, menos para esa gente que no le gusta desbordar buena energía. 🌟🌟🌟	0
Incidente vial entre particular 🚘 y motocicleta 🏍‍ en la calle  13 con carrera 69F, sentido occidente - oriente.Unidad de 👮 @TransitoBta asignada.	1
💥  Incidente vial entre taxi 🚖 y motociclista 🏍 en la Av. Cali con calle 96, sentido norte - sur.Unidad de 👮 @TransitoBta asignada.	1
💥  cae poste sobre motociclista  🏍 en la carrera 30 con calle 94, sentido norte - sur. Se asigna unidad de👮🏻 @TransitoBta. 🚑 y 🚒 @BomberosBogota.	1
Màs retornos y Rutas más Cortas es lo que se requiere así se pueden movilizar más rápido los usuarios en el  Sistema transmilenio.#trasmileniomasrapido	0
Accidente en Autopista Sur &gt; Occidente #traficobogota. Tráfico 39m más lento de lo habitual. https://t.co/O1Q935S3vt https://t.co/lnpqHBNggW	1
Incidente vial entre particular 🚘 y bus 🚍‍ en la calle 134 con carrera 50.Unidad de 👮 @TransitoBta asignada.	1
Pasar tiempo con mi familia es de lo más valioso 💕	0
Diferencias:2015: River NO pidió los puntos. Los incidentes fueron en la cancha, en medio del partido. Los de Boca se pararon a esperar a jugarlo, cero solidaridad por parte de ellos.	0
Incidente vial presenta caída de motociclista ‍🏍  en la Av Cali con Av Esperanza. Unidad de 👮@TransitoBta y 🚑 asignadas.	1
Incidente vial entre dos particulares 🚘‍ en la Av. Circunvalar  con calle 34, sentido norte - sur.Unidad de 👮 @TransitoBta asignada.	1
RT @VConcesionadas: COLOMBIA - Dpto del Valle, Fuerte congestión vehicular en la Autopista Cali - Yumbo por accidente https://t.co/xmsUB1A7…	1
📢#Atención: manifestación de estudiantes de la @udistrital, sede Bosa, avanzan por la Av. de Las Américas a la altura de la Av. Boyacá, sentido occidente - oriente. Cerca de 100 personas ocupando un carril de la vía.	0
🚧: Se presenta caída de de poste en la carrera 17 con calle 97. Unidades de 🚒 @BomberosBogota y tránsito @TransitoBta 👮 en el punto.	0
@vitola_dra @SANTAMARIAURIBE @CHATEAUBRIAND15 Esto lo hacen los que se están educando y son evolucionados.  Veo que mis impuestos están siendo muy mal invertidos en personas que no respeta el bien público!! https://t.co/4UojdAbCNW	0
RT @iGaspi: Perdón suegra fue un accidente, yo iba bajando las escaleras y me resbalé y sin querer caí de pito en la panocha de su hija com…	0
RT @GenteRojiblanca: 🤕🤒 Información confirmada!!!Luis Díaz si sufrió un accidente de tránsito. Sin embargo no sufrió ninguna herida de gra…	0
No le temo a nada yo estoy convencido que tú corazón es para mí solito 🎶♥️🙊	0
Un muerto y cuatro heridos deja accidente en la Calle 26, en Bogotá. https://t.co/8XBmZyDrpw	1
Equilibrio, elasticidad y resistencia son solo las primeras habilidades que se desarrollan en el parkour..Parkour !!! &gt;&gt; https://t.co/iYAJzwUZlR..#freerunning… Inscríbete ahora &gt;GYM… https://t.co/gNwRtwD9Xk	0
Incidente vial caída de motociclista 🏍️ en la Av Boyacá con  Av. 1 de Mayo , sentido  norte - sur. Unidad de 👮TransitoBta y 🚑 asignadas	1
#CityNoticiasFDS Taxista en aparente estado de embriaguez protagonizó un accidente de tránsito en el barrio San José Sur Oriental. Luego de chocar contra una vivienda, el hombre -al igual que los ocupantes de la casa- resultaron heridos.	1
en la boyacá se amplía un poco el trancón ya va desde la calle tercera Sur al norte y se amplía hasta la avenida la esperanza	0
#LoMásLeídoHorror sobre el pavimento: el SITP se lo llevó puesto por la ruta de la muerte en #Bogotá https://t.co/0AVY2xAMKg	0
⚠ Se presenta camión varado 🚚 en la  calle 13 con carrera 43, sentido ori - occ.Se gestiona unidad de 👮 @TransitoBta y asistencia.	0
Soy una mala persona.	0
Incidente vial entre particulares  🚘 en la calle 153 con carrera 7, sentido oriente - occidente.Unidad de 👮 @TransitoBta asignada.	1
@linestar28 @Citytv @jnietoblanco @gallegomauricio @Pachoperiodista @EdixonRuizV @patrudelanoche @vanessadtoro @TransMilenio Este es el triste panorama de la otrora Calle Real y sin contar con los vendedores, ladrones, habitantes de calle y basura que abunda https://t.co/9ptiTmyS65	0
RT @CanalCapital: Un grave accidente ocurrió esta mañana en la carrera 10 con calle 27 sur, donde estuvo involucrado un taxista y un carro…	1
@MiguelR61827929 @TIP_RETURNS Estaba la policía de tránsito haciendo control a los de Uber.	0
RT @BomberManizales: #BomberosManizalesTeCuida Atendemos accidente de motociclista que choca con objeto fijo barrio el guamal sector Paname…	1
⚠ Se presenta volcamiento de ambulancia 🚑 en la calle 170 con la carrera 8, sentido oriente - occidente. Se gestiona unidad de  @TransitoBta y 🚑 .	1
Incidente vial entre particular 🚘 y taxi 🚖 en la calle 63 con carrera 50. Unidad de 👮@TransitoBta y 🚑 asignadas.	1
Incidente vial entre particular 🚘 y un motociclista 🏍 ‍ en la Autonorte con calle 183, sentido sur - norte.Unidad de 👮 TransitoBta asignada.	1
Amiga, no importa cuantas veces le des RT al mismo tuit. No va a ser tan popular como quieres.Date cuenta.	0
#Ciclismo 🚵‍♀️ Paula Patiño llega a las filas del @Movistar_Team para la temporada 2019. La ciclista colombiana hará parte de la plantilla femenina del equipo español, que cuenta con 12 corredoras para la nueva temporada ➡️https://t.co/97fPsJsssk📸@Movistar_Team https://t.co/f8eJnNgiNP	0
Rt Acaba de ocurrir un accidente entre una moto y un bus de la empresa Alianza en la autonorte con 182, Casi 4 carriles obstruidosTomen vias alternas como mirandela	1
Incidente vial entre taxi  🚖 y un bus  🚌‍ en la carrera 10 con calle 14, sentido norte - sur.Unidad de 👮 @TransitoBta asignada.	1
A esta hora nuestra unidades brindan apoyo en la calle 186 con 54D donde se presenta un choque entre una motocicleta y un vehículo particular. https://t.co/geoT6J4Jbo	1
Accidente en Av. Boyacá &gt; Sur Calz Central #traficobogota. Tráfico 33m más lento de lo habitual. https://t.co/enGI82jnNr	1
Increíble que la noticia del día sea la súper gotera en el aeropuerto EL Dorado y no el señor Fiscal y su corruptela en la Fiscalia	0
RT @confidencialcol: Dos vehículos de alta gama protagonizaron un aparatoso accidente este domingo en la Av. Cañasgordas de Cali. Las autor…	1
Considerando que la zona donde iba el límite era bastante más bajo que la velocidad a la que yo iba, me pasé un alto y no me fijé en nada de al rededor, lo cual fue la causante del accidente. Gracias a Dios estoy “bien” considerando que estoy aquí contando esto...	0
Creeme, no te irás al cielo.	0
Incidente vial caída de moto ‍🏍 en la Diagonal 129 b con carrera 85, sentido oriente - occidente. Unidad de 👮@TransitoBta y 🚑 asignadas.	1
Incidente vial entre dos motociclistas 🏍️, en la Calle 74 c sur con carrera 14. Unidad de 👮@TransitoBta y 🚑 asignadas.	1
Ruta 14 Betania ↔ Chapinero de Bosa a Chapinero (con mapas) - subete al #SITP https://t.co/mLRwIB0jdL	0
RT @bomberostunja: 🚨 #AestaHora Atendemos accidente de tránsito, al parecer vehículo atropella a peatón frente a la plazoleta San Francisco…	1
I'm at Parque El Virrey in Bogotá, Distrito Capital https://t.co/5W59dX6eQr	0
CORREDORES CONGESTIONADOSPor la autopista Sur desde el puente vehicular Terreros a la avenida Boyacá en sentido Soacha - Bogotá	0
💥  Incidente vial entre vehículo particular🚗 y 2 peatones 🚶‍♂️🚶‍♂️  en  la calle 69b con carrera 105, sentido ori - occ.Unidad de 👮@TransitoBta y 🚑 asignadas	1
Informan de accidente con lesionado por la calle 80 500 m después del pte de guadua El trancón hacia el occidente ya está en la carrera 105 están solicitando tránsito las intersecciones de Bogotá para regular Porque se están pasando la cebra y están trancando las carreras también	1
@byronaedo ....se avecinan elecciones...y la estrategia de yo digo tú desmientes, es necesaria para embaucar ...por fortuna no comemos cuento	0
RT @bomberosipiales: En accidente de tránsito en la Kra 5 con calle 18, un motociclista al parecer fue atropellado por vehículo. Transporta…	1
📢#Atención: arranca la primera movilización estudiantil (ESAP) de hoy en la calle 44 con carrera 50, con un aforo aproximado de 100 personas. https://t.co/cOy5rfzHaW	0
@PabloRamses_RF @Rubychagui @AlvaroUribeVel @CeDemocratico @charoguerra @CIROARAMIREZ @IvanDuque @CARLOSFMEJIA @FNAraujoR @millaromerosoto @PaolaHolguin @PalomaSenadora Le puedo asegurar que tambien hay electores de duque del CD, de la U,  de CR, aunque aqui se marcha principalmente por la educación, tambien se marcha por el iva a la canasta,  por la corrupción  por la falta de gobierno no se usted pero muchos estamos viendo un gobierno ausente.	0
@mindefensa @PoliciaColombia @FiscaliaCol Ajá, y la cadena perpetua o la pena de muerte por narcotráfico y asesinatos pa´ cuando se propone? Será la única medida efectiva para eliminar de forma definitiva la violencia y el narcotráfico en Colombia.	0
Accidente en Autopista Sur &gt; Occidente #traficobogota. Tráfico moviéndose 26m más lento de lo normal. https://t.co/moHLMdsqt5 https://t.co/qcDAmyVk6J	1
Mírenlo por el lado positivo, primer paso para la legalización de las plataformas, si les piden tributar, deben reconocer las apps de transporte @Uber_Col @Uber @maurotoroo @DIANColombia	0
ACCIDENTALIDAD CON LESIONES5:43 CRA 68 X CL 3 S-N: Se presenta incidente vial entre bus y motociclista .	1
📢#Atención: se registra siniestro vial en la Autonorte con calle 127, sentido sur - norte. Motociclista cae de su vehículo y fallece. El evento afecta el carril central de este corredor. Unidades de 👮🏻‍♀️@TransitoBta y criminalista asignadas.	1
Incidente vial entre  particular 🚘 y bus 🚌‍ en la carrera 18 con calle 5 C, Unidad de 👮 TransitoBta asignada	1
@JazmarEstereo como es el WhatsApp	0
@MiguelPoloP Imaginese por un momento transporte público sin revisión tecnicomecánica y conductores sin pase o con pase de menor categoría.Cada regulación viene de algún accidente del pasado o abuso donde no había regulación.	0
Se reporta fatalidad de moteroPlacas: KLI 69E Moto: Yamaha FZ negra con naranja Sexo:  MasculinoCaso: Av Nqs cra 30 calle 66 sentido Sur - NorteFecha: 04 Octubre 2018	1
No hay control de calidad @TransMilenio @EnriquePenalosa @Bogota Bus No.  S 0 96-B12 ustedes no cuidan a sus usuarios https://t.co/PSbSOnWHGu	0
Como cuando te ahorca la corbata en la fiscalía #SpamDeTrajeYCorbata https://t.co/H3KuatJv6B	0
⚠ Se presenta Tractocamión 🚛 varado en la Autonorte con calle 222, sentido norte - sur.Se gestiona unidad de 👮 @TransitoBta y asistenci	0
Incidente vial entre motocicleta 🏍️  y un peatón🚶🏽‍ en la Av. Cali con calle 26, sentido sur - norte. Unidad de 👮@TransitoBta y 🚑 asignadas.	1
@Bogota a quienes se quejan tanto de transmilenio, sería conveniente cerrarlo volver a estas etapas transporte q` gente se acumule en calles esperando a que bus colgarse  transportarse por dos horas aproximadamente o quizas mas hoy en día mientras ninguno se caiga de  los racimos humanos	0
En la calle 63 Por 24 se presenta un accidente donde se ven involucrados un vehículo de servicio público y una motocicleta. Tres personas resultaron lesionadas; nuestras unidades en el… https://t.co/GwPDDYWg5z	1
Incidente vial entre  particular 🚘 y motociclista 🏍‍ en la calle 6 con carrera 36, sentido oriente-occidenteUnidad de 👮 @TransitoBta asignada.	1
RT @ConcesionCCFC: A la hora se presenta accidente con ciclista fallecido en el sector de Fontibón, evento que ocasiona congestión vehicula…	1
Hoy, otro grave accidente en la misma calle 12c con cra5 en @Alcandelaria_ la razón, la falta de señalización idónea el responsable del tema? Sigue ausente @SectorMovilidad @Bocarejo_JP .@HoracioJSerpa @NoticiasUno @ConcejoDeBogota @BogotaET @Bogota https://t.co/Gyi2ntpMcp	1
@DanielSamperO Que raro que después que se publicó el vídeo el #NoSoyEstudianteSoyMaluma  desapareció del listado de tendencias que estaba en el puesto 3 justo antes de ser lanzado el vídeo https://t.co/ODFSkl9zhr	0
⚠ Se presenta taxi varado en la Av Circunvalar con  calle 26, sentido sur - norte.Se gestiona unidad de 👮 @TransitoBta y asistencia.	0
@BallesterosLeo @TransMilenio @Citytv @ArribaBogota @TransitoBta @FiscaliaCol ciertas estaciones en hora pico son tan llenas que hay empujones por todos lados y las puertas siempre permanecen abiertas, que peligro.	0
📢#Atención: manifestación proveniente de Corabastos llega hasta la Av. Jiménez con carrera 10, dirección oriente. Las personas se movilizan a esta hora por el exclusivo de @TransMilenio. Destino Plaza de Bolívar. https://t.co/oTSrg2Su50	0
RT @RadioNoticiaCas: #RNoticiasCas Una persona de 23 años resultó herida en un #accidente de #tránsito registrado en la calle 9 con cr 20 B…	1
RT @RCNbucaramanga: #Santander 12 personas heridas dejó grave accidente de tránsito que se presentó en la vía La Fortuna- Bucaramanga. Los…	1
Incidente vial entre dos particulares 🚘‍ en la calle 72 con carrera 68, sentido oriente - occidente.Unidad de 👮 TransitoBta asignada.	1
Informan accidente con lesionado Calle 13 con 120 ya hay recursos	1
Son los trabajadores los principales consumidores y de su poder adquisitivo depende la buena marcha de la economía nacional. Es falso que aumentar el salario mínimo algunos puntos por encima de la inflación dañe la economía, al contrario, la mejora.	0
y otro tramo congestionado de la misma Primero de Mayo en el mismo sentido occidente Oriente desde la carrera 69 hasta la Glorieta de la carrera 50 donde tenemos un choque reportado un choque	1
Incidente vial entre particular 🚘 y camión 🚚‍ en la Av Cali con calle 8, sentido norte-surUnidad de 👮 @TransitoBta asignada	1
Accidente en Av. Boyacá &gt; Norte Calz. Lateral #traficobogota. Tráfico 22m más lento de lo habitual. https://t.co/moHLMdsqt5 https://t.co/chbCejkipz	1
Bajar la velocidad en corredores viales principales no es una medida para reducir accidentalidad. Lo que se necesita es cultura, educación y mejores vías. (Cuantos accidentes ocasionan las trampas viales?) @Bocarejo_JP @Bogota @EnriquePenalosa	0
FOTOS: Autopista Medellín – Bogotá cerrada por accidente en el Klm 1+500: https://t.co/AyJqsmk1Ng	1
⚠ Se presenta particular varado en la Autosur con carrera  67, sentido Soacha - Bogotá.Se gestiona unidad de 👮 @TransitoBta y asistencia.	0
Y la salvada de Rufay . Excelente	0
